chr start end name
chr10 104209277 104211477 tss_2267
chr10 104220677 104221677 tss_2268
chr10 104227677 104228077 tss_2269
chr10 104260877 104264877 tss_2270
chr10 104401277 104408077 tss_2271
chr10 104470877 104475277 tss_2272
chr10 104503277 104505077 tss_2273
chr10 104535677 104538277 tss_2274
chr10 104613677 104614677 tss_2275
chr10 104629077 104630077 tss_2276
chr10 104676877 104680477 tss_2277
chr10 104912677 104913877 tss_2278
chr10 104951477 104953477 tss_2279
chr10 105037077 105037477 tss_2280
chr10 105109877 105111277 tss_2281
chr10 105127077 105129077 tss_2282
chr10 105155277 105157677 tss_2283
chr10 105210477 105212677 tss_2284
chr10 105343677 105345277 tss_2285
chr10 105419477 105422077 tss_2286
chr10 105428077 105428477 tss_2287
chr10 105451477 105453077 tss_2288
chr10 105611877 105616277 tss_2289
chr10 105676677 105678677 tss_2290
chr10 105725877 105730077 tss_2291
chr10 105841277 105845677 tss_2292
chr10 105880277 105882677 tss_2293
chr10 105991477 105992677 tss_2294
chr10 106013277 106016477 tss_2295
chr10 106027677 106029477 tss_2296
chr10 106088277 106089477 tss_2297
chr10 106095677 106100077 tss_2298
chr10 106112877 106113677 tss_2299
chr10 109674877 109675277 tss_2300
chr10 111682077 111683877 tss_2301
chr10 111765477 111769077 tss_2302
chr10 111967077 111971877 tss_2303
chr10 111985077 111987477 tss_2304
chr10 112063277 112065477 tss_2305
chr10 112255477 112262077 tss_2306
chr10 112326277 112329077 tss_2307
chr10 112403477 112406877 tss_2308
chr10 112630877 112634077 tss_2309
chr10 112677677 112680877 tss_2310
chr10 112836077 112836877 tss_2311
chr10 113942677 113944077 tss_2312
chr10 114134077 114136877 tss_2313
chr10 114205677 114207877 tss_2314
chr10 114708877 114716877 tss_2315
chr10 114885877 114887277 tss_2316
chr10 115438477 115441077 tss_2317
chr10 115612077 115616877 tss_2318
chr10 115802477 115803877 tss_2319
chr10 115932277 115934677 tss_2320
chr10 116064477 116064877 tss_2321
chr10 116162477 116165077 tss_2322
chr10 116285277 116287077 tss_2323
chr10 116390877 116393477 tss_2324
chr10 116581077 116583277 tss_2325
chr10 116697677 116699077 tss_2326
chr10 116852277 116852677 tss_2327
chr10 116853077 116853877 tss_2328
chr10 118030877 118034277 tss_2329
chr10 118187277 118190277 tss_2330
chr10 118429277 118430077 tss_2331
chr10 118500477 118502877 tss_2332
chr10 118608277 118609677 tss_2333
chr10 118763677 118765677 tss_2334
chr10 118896677 118897677 tss_2335
chr10 119132077 119135877 tss_2336
chr10 119300477 119307477 tss_2337
chr10 119805277 119807077 tss_2338
chr10 120100877 120102277 tss_2339
chr10 120512477 120515277 tss_2340
chr10 120788477 120789077 tss_2341
chr10 120789277 120790877 tss_2342
chr10 120838077 120841277 tss_2343
chr10 120863477 120865077 tss_2344
chr10 120923877 120925877 tss_2345
chr10 120937277 120938877 tss_2346
chr10 120965677 120969877 tss_2347
chr10 121300477 121303277 tss_2348
chr10 121354477 121357877 tss_2349
chr10 121410277 121415277 tss_2350
chr10 121484277 121486477 tss_2351
chr10 121577877 121578677 tss_2352
chr10 121630877 121633477 tss_2353
chr10 121651477 121653077 tss_2354
chr10 122216277 122217477 tss_2355
chr10 122610277 122611877 tss_2356
chr10 123353077 123354077 tss_2357
chr10 123355077 123358277 tss_2358
chr10 123686077 123689877 tss_2359
chr10 123733077 123735077 tss_2360
chr10 123779077 123779477 tss_2361
chr10 123871677 123874877 tss_2362
chr10 123922677 123924077 tss_2363
chr10 124091477 124092077 tss_2364
chr10 124133277 124136477 tss_2365
chr10 124220677 124224477 tss_2366
chr10 124638077 124640077 tss_2367
chr10 124712877 124714477 tss_2368
chr10 124739277 124740877 tss_2369
chr10 124766877 124769677 tss_2370
chr10 124894677 124897477 tss_2371
chr10 124913477 124915677 tss_2372
chr10 125650477 125650877 tss_2373
chr10 125732077 125732477 tss_2374
chr10 125850277 125854277 tss_2375
chr10 126077677 126078077 tss_2376
chr10 126105877 126108277 tss_2377
chr10 126149877 126151077 tss_2378
chr10 126430077 126433877 tss_2379
chr10 126479477 126481477 tss_2380
chr10 126489077 126491277 tss_2381
chr10 126604677 126607277 tss_2382
chr10 126845477 126851077 tss_2383
chr10 127407277 127409877 tss_2384
chr10 127503877 127505677 tss_2385
chr10 127511077 127513677 tss_2386
chr10 127583477 127586077 tss_2387
chr10 128074877 128077477 tss_2388
chr10 128110277 128110677 tss_2389
chr10 128593277 128595277 tss_2390
chr10 128994069 128995269 tss_2391
chr10 129705269 129706669 tss_2392
chr10 129785269 129788469 tss_2393
chr10 129845469 129848269 tss_2394
chr10 129922469 129925269 tss_2395
chr10 129979269 129980469 tss_2396
chr10 131264869 131266469 tss_2397
chr10 131755469 131763869 tss_2398
chr10 131768869 131769269 tss_2399
chr10 131907869 131910269 tss_2400
chr10 131934069 131936469 tss_2401
chr10 133110269 133110869 tss_2402
chr10 133794269 133796269 tss_2403
chr10 134000669 134001269 tss_2404
chr10 134120469 134122669 tss_2405
chr10 134143069 134146469 tss_2406
chr10 134148669 134150869 tss_2407
chr10 134209469 134211869 tss_2408
chr10 134232269 134232869 tss_2409
chr10 134260269 134261469 tss_2410
chr10 134330269 134332869 tss_2411
chr10 134351269 134352669 tss_2412
chr10 134755669 134756469 tss_2413
chr10 134807669 134808069 tss_2414
chr10 134901269 134901669 tss_2415
chr10 134902469 134902869 tss_2416
chr10 135049069 135050069 tss_2417
chr10 135074669 135075469 tss_2418
chr10 135088069 135090469 tss_2419
chr10 135121069 135123269 tss_2420
chr10 135143469 135143869 tss_2421
chr10 135160669 135161869 tss_2422
chr10 135170269 135172669 tss_2423
chr10 135186469 135187669 tss_2424
chr10 135191469 135193469 tss_2425
chr10 135207269 135208869 tss_2426
chr10 135333669 135334269 tss_2427
chr11 206160 210160 tss_2428
chr11 235560 237960 tss_2429
chr11 287602 289202 tss_2430
chr11 307802 312202 tss_2431
chr11 312802 317002 tss_2432
chr11 318402 321202 tss_2433
chr11 355402 356402 tss_2434
chr11 369802 370602 tss_2435
chr11 392328 395528 tss_2436
chr11 406528 407128 tss_2437
chr11 409928 410328 tss_2438
chr11 414328 415328 tss_2439
chr11 415928 417528 tss_2440
chr11 441728 442328 tss_2441
chr11 447728 448928 tss_2442
chr11 449728 451528 tss_2443
chr11 503328 508138 tss_2444
chr11 534538 536338 tss_2445
chr11 536938 538138 tss_2446
chr11 559938 562138 tss_2447
chr11 567338 569538 tss_2448
chr11 575338 578338 tss_2449
chr11 614338 616338 tss_2450
chr11 693233 694033 tss_2451
chr11 694633 696833 tss_2452
chr11 704833 707833 tss_2453
chr11 726233 726633 tss_2454
chr11 746433 749633 tss_2455
chr11 776214 778414 tss_2456
chr11 795614 798614 tss_2457
chr11 803814 806014 tss_2458
chr11 808214 812014 tss_2459
chr11 818814 821214 tss_2460
chr11 821614 822014 tss_2461
chr11 826614 828014 tss_2462
chr11 830014 830614 tss_2463
chr11 831814 835414 tss_2464
chr11 840614 845614 tss_2465
chr11 910081 911681 tss_2466
chr11 914481 914881 tss_2467
chr11 924681 927081 tss_2468
chr11 1326209 1327209 tss_2469
chr11 1328809 1331809 tss_2470
chr11 1357009 1358009 tss_2471
chr11 1404230 1404830 tss_2472
chr11 1410230 1411030 tss_2473
chr11 1592542 1592942 tss_2474
chr11 1593542 1594142 tss_2475
chr11 1769240 1771640 tss_2476
chr11 1783240 1786040 tss_2477
chr11 1855840 1857440 tss_2478
chr11 1874028 1876428 tss_2479
chr11 1889828 1890428 tss_2480
chr11 1891228 1894028 tss_2481
chr11 1897228 1898028 tss_2482
chr11 1942628 1943228 tss_2483
chr11 1968028 1970228 tss_2484
chr11 2009509 2011509 tss_2485
chr11 2012109 2012509 tss_2486
chr11 2016509 2019709 tss_2487
chr11 2157884 2160484 tss_2488
chr11 2160884 2161484 tss_2489
chr11 2289954 2290954 tss_2490
chr11 2321954 2324554 tss_2491
chr11 2398520 2400520 tss_2492
chr11 2420520 2423120 tss_2493
chr11 2466320 2467720 tss_2494
chr11 2718543 2722601 tss_2495
chr11 2905558 2905958 tss_2496
chr11 2906358 2907158 tss_2497
chr11 2922958 2925358 tss_2498
chr11 2948958 2952158 tss_2499
chr11 3009415 3014615 tss_2500
chr11 3077615 3079215 tss_2501
chr11 3147172 3147972 tss_2502
chr11 3181172 3181972 tss_2503
chr11 3184972 3186972 tss_2504
chr11 3399190 3400790 tss_2505
chr11 3443053 3445053 tss_2506
chr11 3663219 3664219 tss_2507
chr11 3817264 3819664 tss_2508
chr11 3829264 3830264 tss_2509
chr11 3859264 3863064 tss_2510
chr11 3875664 3879264 tss_2511
chr11 4115131 4117531 tss_2512
chr11 4208225 4209225 tss_2513
chr11 4628485 4629885 tss_2514
chr11 5255805 5256205 tss_2515
chr11 5262805 5264805 tss_2516
chr11 5265805 5272205 tss_2517
chr11 5617163 5619563 tss_2518
chr11 5645114 5646914 tss_2519
chr11 5653114 5653514 tss_2520
chr11 5705314 5706714 tss_2521
chr11 5710714 5713914 tss_2522
chr11 6255041 6256841 tss_2523
chr11 6339706 6342306 tss_2524
chr11 6410906 6412306 tss_2525
chr11 6439692 6440892 tss_2526
chr11 6494692 6495892 tss_2527
chr11 6501692 6503892 tss_2528
chr11 6623600 6626600 tss_2529
chr11 6632600 6634400 tss_2530
chr11 6639000 6641000 tss_2531
chr11 6677231 6677631 tss_2532
chr11 6703231 6705431 tss_2533
chr11 6765785 6767985 tss_2534
chr11 6947063 6949063 tss_2535
chr11 7041066 7041866 tss_2536
chr11 7273049 7273449 tss_2537
chr11 7506740 7507140 tss_2538
chr11 7533777 7536177 tss_2539
chr11 7595177 7596177 tss_2540
chr11 7598177 7600177 tss_2541
chr11 7626743 7628143 tss_2542
chr11 7694543 7695743 tss_2543
chr11 8008222 8010022 tss_2544
chr11 8040422 8041822 tss_2545
chr11 8102311 8103511 tss_2546
chr11 8189932 8190732 tss_2547
chr11 8615152 8616352 tss_2548
chr11 8703044 8707644 tss_2549
chr11 8709444 8711644 tss_2550
chr11 8739844 8740644 tss_2551
chr11 8815673 8816473 tss_2552
chr11 8829473 8833073 tss_2553
chr11 8891673 8893273 tss_2554
chr11 8931838 8934238 tss_2555
chr11 8985038 8987038 tss_2556
chr11 9024941 9025741 tss_2557
chr11 9285162 9287962 tss_2558
chr11 9334882 9337282 tss_2559
chr11 9385282 9386682 tss_2560
chr11 9405682 9407682 tss_2561
chr11 9480942 9484142 tss_2562
chr11 9593543 9599743 tss_2563
chr11 9634485 9636485 tss_2564
chr11 9684885 9687085 tss_2565
chr11 9779369 9781569 tss_2566
chr11 10314546 10317146 tss_2567
chr11 10323346 10331346 tss_2568
chr11 10471994 10473194 tss_2569
chr11 10476394 10478594 tss_2570
chr11 10561439 10563239 tss_2571
chr11 10714432 10715432 tss_2572
chr11 10771973 10773573 tss_2573
chr11 10828373 10831773 tss_2574
chr11 10877863 10881063 tss_2575
chr11 10920463 10920863 tss_2576
chr11 10951863 10953663 tss_2577
chr11 11641663 11644063 tss_2578
chr11 11862463 11865663 tss_2579
chr11 12028863 12030663 tss_2580
chr11 12108063 12109263 tss_2581
chr11 12131463 12135063 tss_2582
chr11 12398663 12400463 tss_2583
chr11 12694863 12701863 tss_2584
chr11 13030263 13032463 tss_2585
chr11 13298263 13300863 tss_2586
chr11 13461463 13462463 tss_2587
chr11 13483263 13485663 tss_2588
chr11 13689263 13691663 tss_2589
chr11 14357263 14359063 tss_2590
chr11 14378863 14381263 tss_2591
chr11 14520463 14522463 tss_2592
chr11 14540463 14542663 tss_2593
chr11 14664063 14668263 tss_2594
chr11 14912263 14914263 tss_2595
chr11 14926263 14927263 tss_2596
chr11 15136263 15136663 tss_2597
chr11 16625463 16629663 tss_2598
chr11 16635063 16635863 tss_2599
chr11 16759463 16761663 tss_2600
chr11 16946263 16947463 tss_2601
chr11 17034463 17037263 tss_2602
chr11 17098063 17100463 tss_2603
chr11 17228063 17231663 tss_2604
chr11 17297463 17301263 tss_2605
chr11 17373063 17376463 tss_2606
chr11 17410063 17411463 tss_2607
chr11 17740863 17743863 tss_2608
chr11 18033063 18035663 tss_2609
chr11 18126663 18128063 tss_2610
chr11 18341863 18346663 tss_2611
chr11 18415663 18418463 tss_2612
chr11 18547463 18549463 tss_2613
chr11 18609263 18611263 tss_2614
chr11 18654863 18656863 tss_2615
chr11 18720063 18720863 tss_2616
chr11 18727663 18728063 tss_2617
chr11 18742663 18743863 tss_2618
chr11 19138263 19139663 tss_2619
chr11 19261663 19263863 tss_2620
chr11 19367263 19368263 tss_2621
chr11 19733663 19736863 tss_2622
chr11 19798663 19799663 tss_2623
chr11 20043463 20046263 tss_2624
chr11 20048863 20049663 tss_2625
chr11 20384863 20386463 tss_2626
chr11 20408263 20410663 tss_2627
chr11 22213863 22215663 tss_2628
chr11 22646263 22648063 tss_2629
chr11 22687663 22689863 tss_2630
chr11 22696063 22697663 tss_2631
chr11 22849863 22851663 tss_2632
chr11 24518463 24518863 tss_2633
chr11 27015463 27016663 tss_2634
chr11 27239663 27240463 tss_2635
chr11 27383663 27385663 tss_2636
chr11 27489463 27495063 tss_2637
chr11 27527263 27529063 tss_2638
chr11 27718463 27723463 tss_2639
chr11 27739463 27741263 tss_2640
chr11 27743663 27744263 tss_2641
chr11 28128463 28132663 tss_2642
chr11 28724063 28725663 tss_2643
chr11 30344263 30345663 tss_2644
chr11 30606863 30607263 tss_2645
chr11 30607663 30608063 tss_2646
chr11 31391063 31392063 tss_2647
chr11 31530263 31533463 tss_2648
chr11 31830263 31833263 tss_2649
chr11 31833463 31833863 tss_2650
chr11 32111863 32114463 tss_2651
chr11 32454263 32457663 tss_2652
chr11 32604663 32607263 tss_2653
chr11 32850863 32852263 tss_2654
chr11 32913463 32916463 tss_2655
chr11 33036663 33039663 tss_2656
chr11 33060263 33062863 tss_2657
chr11 33181263 33183863 tss_2658
chr11 33278063 33281863 tss_2659
chr11 33397263 33398863 tss_2660
chr11 33721063 33723063 tss_2661
chr11 33755263 33758863 tss_2662
chr11 33795263 33796663 tss_2663
chr11 33889263 33892863 tss_2664
chr11 34072263 34075663 tss_2665
chr11 34126263 34128863 tss_2666
chr11 34377663 34381063 tss_2667
chr11 34459663 34461863 tss_2668
chr11 34642263 34644263 tss_2669
chr11 34645263 34645863 tss_2670
chr11 34936663 34939663 tss_2671
chr11 35160063 35164263 tss_2672
chr11 35546063 35547663 tss_2673
chr11 35639463 35643663 tss_2674
chr11 35683263 35686063 tss_2675
chr11 35965063 35966463 tss_2676
chr11 36310263 36311463 tss_2677
chr11 36397863 36399663 tss_2678
chr11 36530263 36532463 tss_2679
chr11 36589063 36594263 tss_2680
chr11 36615863 36616663 tss_2681
chr11 40315063 40315863 tss_2682
chr11 43333063 43334463 tss_2683
chr11 43379863 43382063 tss_2684
chr11 43600663 43601063 tss_2685
chr11 43701663 43704063 tss_2686
chr11 43963463 43964863 tss_2687
chr11 44087263 44088863 tss_2688
chr11 44117063 44118663 tss_2689
chr11 44586063 44588863 tss_2690
chr11 44749263 44749863 tss_2691
chr11 44970863 44972663 tss_2692
chr11 45167663 45169463 tss_2693
chr11 45201463 45203063 tss_2694
chr11 45685663 45686863 tss_2695
chr11 45825463 45828063 tss_2696
chr11 45868463 45870663 tss_2697
chr11 45921263 45922263 tss_2698
chr11 45938463 45940663 tss_2699
chr11 45943263 45945263 tss_2700
chr11 46140263 46144463 tss_2701
chr11 46258663 46261063 tss_2702
chr11 46298863 46301663 tss_2703
chr11 46316663 46317863 tss_2704
chr11 46366663 46370863 tss_2705
chr11 46382663 46384063 tss_2706
chr11 46401063 46404063 tss_2707
chr11 46413263 46413663 tss_2708
chr11 46613663 46616863 tss_2709
chr11 46637863 46640263 tss_2710
chr11 46721263 46723663 tss_2711
chr11 46847863 46848663 tss_2712
chr11 46866663 46868463 tss_2713
chr11 46938063 46940463 tss_2714
chr11 46958063 46959063 tss_2715
chr11 47197263 47199263 tss_2716
chr11 47205663 47209463 tss_2717
chr11 47235663 47238663 tss_2718
chr11 47269463 47271463 tss_2719
chr11 47278863 47280263 tss_2720
chr11 47290663 47292863 tss_2721
chr11 47376663 47377263 tss_2722
chr11 47396463 47400263 tss_2723
chr11 47429063 47431863 tss_2724
chr11 47446663 47449263 tss_2725
chr11 47469263 47470663 tss_2726
chr11 47544863 47546263 tss_2727
chr11 47573063 47575263 tss_2728
chr11 47586463 47588263 tss_2729
chr11 47599663 47601663 tss_2730
chr11 47662663 47665063 tss_2731
chr11 47736063 47737463 tss_2732
chr11 47787263 47790263 tss_2733
chr11 47868663 47870663 tss_2734
chr11 48001463 48004063 tss_2735
chr11 50257463 50257863 tss_2736
chr11 57004705 57005105 tss_2737
chr11 57078105 57079305 tss_2738
chr11 57088905 57090305 tss_2739
chr11 57090705 57093505 tss_2740
chr11 57102305 57104105 tss_2741
chr11 57191705 57195305 tss_2742
chr11 57225705 57228305 tss_2743
chr11 57228505 57229105 tss_2744
chr11 57243305 57244505 tss_2745
chr11 57281105 57283505 tss_2746
chr11 57297305 57299305 tss_2747
chr11 57333105 57336105 tss_2748
chr11 57365105 57365905 tss_2749
chr11 57405505 57408105 tss_2750
chr11 57424505 57425905 tss_2751
chr11 57434105 57437105 tss_2752
chr11 57478705 57481505 tss_2753
chr11 57508305 57510505 tss_2754
chr11 57528705 57532705 tss_2755
chr11 58344305 58348705 tss_2756
chr11 58672305 58673705 tss_2757
chr11 58695105 58695705 tss_2758
chr11 58825705 58826305 tss_2759
chr11 58873705 58876105 tss_2760
chr11 58909505 58913305 tss_2761
chr11 58938905 58941905 tss_2762
chr11 58974905 58980905 tss_2763
chr11 59316505 59320105 tss_2764
chr11 59327705 59329105 tss_2765
chr11 59381705 59384505 tss_2766
chr11 59435305 59437705 tss_2767
chr11 59521505 59524105 tss_2768
chr11 59577105 59578705 tss_2769
chr11 59947305 59950905 tss_2770
chr11 60145305 60147505 tss_2771
chr11 60223105 60226105 tss_2772
chr11 60609105 60611905 tss_2773
chr11 60672505 60674705 tss_2774
chr11 60680905 60683705 tss_2775
chr11 60691505 60693105 tss_2776
chr11 60717505 60720105 tss_2777
chr11 60927705 60929905 tss_2778
chr11 61060905 61063505 tss_2779
chr11 61099105 61103105 tss_2780
chr11 61127705 61131305 tss_2781
chr11 61159305 61160905 tss_2782
chr11 61196505 61199305 tss_2783
chr11 61348105 61349105 tss_2784
chr11 61355105 61356105 tss_2785
chr11 61447305 61448105 tss_2786
chr11 61519905 61521705 tss_2787
chr11 61559105 61561705 tss_2788
chr11 61582105 61585505 tss_2789
chr11 61594305 61598305 tss_2790
chr11 61657105 61659705 tss_2791
chr11 61671705 61672505 tss_2792
chr11 61684505 61685705 tss_2793
chr11 61722505 61723305 tss_2794
chr11 61730705 61737105 tss_2795
chr11 61890705 61893105 tss_2796
chr11 62104705 62105705 tss_2797
chr11 62309905 62315905 tss_2798
chr11 62320305 62321505 tss_2799
chr11 62322905 62324105 tss_2800
chr11 62339905 62342905 tss_2801
chr11 62358105 62360105 tss_2802
chr11 62366505 62370105 tss_2803
chr11 62378905 62380705 tss_2804
chr11 62388305 62389905 tss_2805
chr11 62412705 62414305 tss_2806
chr11 62419905 62421505 tss_2807
chr11 62431705 62434905 tss_2808
chr11 62437505 62440505 tss_2809
chr11 62445505 62447105 tss_2810
chr11 62472905 62475105 tss_2811
chr11 62476105 62477705 tss_2812
chr11 62492305 62497705 tss_2813
chr11 62520905 62522305 tss_2814
chr11 62528505 62529905 tss_2815
chr11 62537905 62539705 tss_2816
chr11 62553705 62555705 tss_2817
chr11 62558305 62559705 tss_2818
chr11 62571705 62573705 tss_2819
chr11 62598105 62600505 tss_2820
chr11 62606305 62610305 tss_2821
chr11 62620305 62626105 tss_2822
chr11 62647705 62651705 tss_2823
chr11 63258105 63258905 tss_2824
chr11 63304105 63305305 tss_2825
chr11 63380705 63382505 tss_2826
chr11 63437505 63439505 tss_2827
chr11 63448305 63451305 tss_2828
chr11 63529505 63531905 tss_2829
chr11 63534905 63537105 tss_2830
chr11 63580105 63582305 tss_2831
chr11 63605505 63608505 tss_2832
chr11 63655705 63657105 tss_2833
chr11 63683305 63686305 tss_2834
chr11 63705305 63707505 tss_2835
chr11 63741505 63743905 tss_2836
chr11 63753105 63754905 tss_2837
chr11 63767905 63768505 tss_2838
chr11 63774705 63775705 tss_2839
chr11 63932105 63934305 tss_2840
